"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:60","Steh nicht im Weg rum, Mann! Hier wird gearbeitet!","","","False","Info_Gotmar_GREETINGS_04_01","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:73","Sieht sehr anstrengend aus, deine Arbeit!","","","False","Info_Gotmar_TIRESOME.description","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:88","Sieht anstrengend aus, deine Arbeit!","","","False","Info_Gotmar_TIRESOME_15_01","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:89","Und es ist ehrliche Arbeit! Das kann nicht jeder hier von seinem Beruf behaupten.","","","False","Info_Gotmar_TIRESOME_04_02","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:90","Wie meinst du das?","","","False","Info_Gotmar_TIRESOME_15_03","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:91","Schau dich mal um. Schmarotzer, Bettler, Diebe... Nicht jeder hier verdient sich sein Brot auf ehrliche Weise!","","","False","Info_Gotmar_TIRESOME_04_04","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:92","Wenn wir Handwerker nicht wären, wäre das Lager noch ein riesiger Schutthaufen!","","","False","Info_Gotmar_TIRESOME_04_05","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:104","Das Lager war zerstört?","","","False","Info_Gotmar_DEBRIS.description","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:119","Das Lager war zerstört?","","","False","Info_Gotmar_DEBRIS_15_01","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:120","Ja Mann! Bei der Zerstörung der Barriere ist hier einiges zu Bruch gegangen!","","","False","Info_Gotmar_DEBRIS_04_02","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:121","Vorher soll es hier anders ausgesehen haben, sagt Diego.","","","False","Info_Gotmar_DEBRIS_04_03","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:124","Kann schon sein!","","","False","Info_Gotmar_DEBRIS_Info.Info_Gotmar_DEBRIS.Info_Gotmar_DEBRIS_MAYBE","AI_AddChoice",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:125","Es sah... ANDERS aus!","","","False","Info_Gotmar_DEBRIS_Info.Info_Gotmar_DEBRIS.Info_Gotmar_DEBRIS_INDEED","AI_AddChoice",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:130","Kann schon sein!","","","False","Info_Gotmar_DEBRIS_MAYBE_15_01","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:131","Naja, genau wissen das nur ehemalige Gefangene, wie Diego.","","","False","Info_Gotmar_DEBRIS_MAYBE_04_02","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:138","Es sah...","","","False","Info_Gotmar_DEBRIS_INDEED_15_01","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:140","...ANDERS aus!","","","False","Info_Gotmar_DEBRIS_INDEED_15_02","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:141","Woher willst DU das denn wissen?","","","False","Info_Gotmar_DEBRIS_INDEED_04_03","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:142","Vor der Zerstörung war dieses Gebiet ein riesiges Gefängnis!","","","False","Info_Gotmar_DEBRIS_INDEED_04_04","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:143","Ich war einer der Gefangenen und kenne Diego noch aus dieser Zeit!","","","False","Info_Gotmar_DEBRIS_INDEED_15_05","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:144","(misstrauisch) Was du nicht sagst...","","","False","Info_Gotmar_DEBRIS_INDEED_04_06","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:158","Verkaufst du Waffen?","","","False","Info_Gotmar_SELL.description","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:173","Verkaufst du Waffen?","","","False","Info_Gotmar_SELL_15_01","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:174","Nicht an dich. Ich liefere ausschliesslich an die Miliz.","","","False","Info_Gotmar_SELL_04_02","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:175","Wenn du Waffen haben willst, mußt du lernen sie selbst zu schmieden.","","","False","Info_Gotmar_SELL_04_03","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:176","Wenn der Preis stimmt, dann kannst du ein paar Dinge von mir haben, die man fürs Schmieden braucht.","","","False","Info_Gotmar_SELL_04_04","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:193","Zeig mir deine Waren","","","False","Info_Gotmar_TRADE.description","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:208","Zeig mir deine Waren!","","","False","Info_Gotmar_TRADE_15_01","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:209","Was soll's denn sein?","","","False","Info_Gotmar_TRADE_04_02","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:221","Zeig mir, wie man Waffen schmiedet.","","","False","Info_Gotmar_LEARNSMITH.description","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:236","Zeig mir, wie man Waffen schmiedet.","","","False","Info_Gotmar_LEARNSMITH_15_01","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:237","Mann, ich muß hier auch noch meine Arbeit machen!","","","False","Info_Gotmar_LEARNSMITH_04_02","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:238","Aber wenn Du mir einen Gefallen tust, werde ich mir die Zeit nehmen!","","","False","Info_Gotmar_LEARNSMITH_04_03","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:250","Was für ein Gefallen?","","","False","Info_Gotmar_DOFAVOR.description","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:265","Was für ein Gefallen?","","","False","Info_Gotmar_DOFAVOR_15_01","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:266","Ich muß noch einige Waffen schmieden, aber mein Erz ist knapp geworden.","","","False","Info_Gotmar_DOFAVOR_04_02","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:267","Wenn du mir 40 Brocken Erz besorgst, zeige ich dir wie man Waffen schmiedet.","","","False","Info_Gotmar_DOFAVOR_04_03","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:283","Woher bekomme ich Erz?","","","False","Info_Gotmar_WHEREORE.description","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:299","Woher bekomme ich Erz?","","","False","Info_Gotmar_WHEREORE_15_01","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:300","Du kannst das Erz zurückholen, das mir abhanden gekommen ist.","","","False","Info_Gotmar_WHEREORE_04_02","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:301","Wie meinst du das?","","","False","Info_Gotmar_WHEREORE_15_03","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:302","Habe ich schon erwähnt, dass wir von Dieben und Schmarotzer umgeben sind? Wahrscheinlich hat dieser Gauner Edo sich an meinem Erz bedient.","","","False","Info_Gotmar_WHEREORE_04_04","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:303","Wo finde ich diesen Edo?","","","False","Info_Gotmar_WHEREORE_15_05","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:304","Er hängt meistens am Marktplatz herum.","","","False","Info_Gotmar_WHEREORE_04_06","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:318","Wie kann ich sonst noch an Erz kommen?","","","False","Info_Gotmar_WHEREORE2.description","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:333","Wie kann ich sonst noch an Erz kommen?","","","False","Info_Gotmar_WHEREORE2_15_01","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:334","Normalerweise in der Mine.","","","False","Info_Gotmar_WHEREORE2_04_02","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:335","Mine? Welche Mine?","","","False","Info_Gotmar_WHEREORE2_15_03","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:336","Diego sagt, dass diese Mine zur Zeit der magischen Barriere verlassen und gesperrt war.","","","False","Info_Gotmar_WHEREORE2_04_04","",""
"Scripts/Content/Story/Missions/DIA_WRK_200_Gotmar.d:337","Dort wurden neue Erzadern gefunden. Aber seit ein paar Tagen treiben sich Orks dort herum und die Bergleute haben sich in der Mine verschanzt.","","","False","Info_Gotmar_WHEREORE2_04_05","",""
