"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Scripts/Content/Story/Missions/DIA_HLR_500_Palgur.d:33","Was für eine Krankheit haben diese Leute?","What kind of illness do these people have?","","False","HLR_500_Palgur_POS.description","",""
"Scripts/Content/Story/Missions/DIA_HLR_500_Palgur.d:48","Was für eine Krankheit haben diese Gestalten?","What kind of illness do these people have?","","False","HLR_500__POS_15_01","",""
"Scripts/Content/Story/Missions/DIA_HLR_500_Palgur.d:49","Die Kranken verlieren ihren Verstand und ihr Körper geht jämmerlich zugrunde.","The sick are losing their mind, and their bodies perish miserably.","","False","HLR_500__POS_08_02","",""
"Scripts/Content/Story/Missions/DIA_HLR_500_Palgur.d:50","Wir haben bisher noch keine Aufzeichnungen darüber gefunden.","Until now, we didn't have any records about illness like this.","","False","HLR_500__POS_08_03","",""
"Scripts/Content/Story/Missions/DIA_HLR_500_Palgur.d:63","Was ist deine Aufgabe hier?","What is your role here?","","False","HLR_500_Palgur_JOB.description","",""
"Scripts/Content/Story/Missions/DIA_HLR_500_Palgur.d:73","Was ist deine Aufgabe hier?","What is your role here?","","False","HLR_500_JOB_15_01","",""
"Scripts/Content/Story/Missions/DIA_HLR_500_Palgur.d:74","Ich erforsche verschiedene Rezepturen, um ein Heilmittel zu finden","I study various recipes in hopes of finding a cure.","","False","HLR_500_JOB_08_02","",""
"Scripts/Content/Story/Missions/DIA_HLR_500_Palgur.d:75","Wir haben herausgefunden, daß die Kranken durch SUMPFKRAUT beruhigt werden.","So far we have found out that the SWAMPWEED calms the sick ones down.","","False","HLR_500_JOB_08_03","",""
"Scripts/Content/Story/Missions/DIA_HLR_500_Palgur.d:76","Das ist alles?","That's all?","","False","HLR_500_JOB_15_04","",""
"Scripts/Content/Story/Missions/DIA_HLR_500_Palgur.d:77","... alles? Wir verzeichnen das als den ersten großen Fortschritt.","...that's not enough for you? We see it as the first big step.","","False","HLR_500_JOB_08_05","",""
"Scripts/Content/Story/Missions/DIA_HLR_500_Palgur.d:89","Wie geht die Arbeit voran?","How is the work progressing?","","False","HLR_500_Palgur_RECIPE.description","",""
"Scripts/Content/Story/Missions/DIA_HLR_500_Palgur.d:104","Wie geht die Arbeit voran?","How is the work progressing?","","False","HLR_500_RECIPE_15_01","",""
"Scripts/Content/Story/Missions/DIA_HLR_500_Palgur.d:105","Dank der Rezeptur, die du uns besorgt hast, können wir unsere Forschungen gezielter durchführen.","Thanks to the recipe that you brought us, we can aim our research better.","","False","HLR_500_RECIPE_08_02","",""
"Scripts/Content/Story/Missions/DIA_HLR_500_Palgur.d:106","Trotzdem ist es noch ein langer Weg, bis wir ein Heilmittel gefunden haben.","Although it's still a long way before we will find the cure.","","False","HLR_500_RECIPE_08_03","",""
"Scripts/Content/Story/Missions/DIA_HLR_501_Talamon.d:41","Bist du einer der Heiler?","Are you one of the healers?","","False","HLR_501_Talamon_HI.description","",""
"Scripts/Content/Story/Missions/DIA_HLR_501_Talamon.d:51","Bist du einer der Heiler?","Are you one of the healers?","","False","HLR_501_HI_15_01","",""
"Scripts/Content/Story/Missions/DIA_HLR_501_Talamon.d:52","Ja. Zusammen mit Palgur und Isgar helfe ich den Kranken hier im Viertel.","Yes. Together with Palgur and Isgar we help the sick here in this quarter.","","False","HLR_501_HI_08_02","",""
"Scripts/Content/Story/Missions/DIA_HLR_501_Talamon.d:53","Was ist das für eine Krankheit?","What kind of illness is that?","","False","HLR_501_HI_15_03","",""
"Scripts/Content/Story/Missions/DIA_HLR_501_Talamon.d:54","Die Kranken essen kaum noch und reden wirres Zeug. Schau sie dir an, ein wirklich elender Anblick!","The sick hardly ever eat and they talk nonsense. Just look at them, really a pity sight!","","False","HLR_501_HI_08_04","",""
"Scripts/Content/Story/Missions/DIA_HLR_501_Talamon.d:55","Wir kennen die Ursache noch nicht. Aber wir forschen unermüdlich um mehr über die Krankheit zu erfahren.","We don't know the cause yet. But we are relentlessly looking to find out more about the illness.","","False","HLR_501_HI_08_05","",""
"Scripts/Content/Story/Missions/DIA_HLR_501_Talamon.d:67","Kannst du mir zeigen, wie man magische Tränke braut?","Can you show me how to brew magic potions?","","False","HLR_501_Talamon_WANTTOLEARN.description","",""
"Scripts/Content/Story/Missions/DIA_HLR_501_Talamon.d:82","Kannst du mir zeigen, wie man magische Tränke braut?","Can you show me how to brew magic potions?","","False","HLR_501_WANTTOLEARN_15_01","",""
"Scripts/Content/Story/Missions/DIA_HLR_501_Talamon.d:83","Ich bin zu beschäftigt, um dich in der Alchemie zu unterweisen.","I'm too busy to teach you alchemy.","","False","HLR_501_WANTTOLEARN_08_02","",""
"Scripts/Content/Story/Missions/DIA_HLR_501_Talamon.d:99","Was ist es, was dich so sehr beschäftigt?","Why are you so busy?","","False","HLR_501_Talamon_WHATDOYODO.description","",""
"Scripts/Content/Story/Missions/DIA_HLR_501_Talamon.d:114","Was ist es, was dich so sehr beschäftigt?","Why are you so busy?","","False","HLR_501_WHATDOYODO_15_01","",""
"Scripts/Content/Story/Missions/DIA_HLR_501_Talamon.d:115","Wir suchen nach einem Mittel, das den Verstand der Kranken aufklärt. So könnten wir die Armen Teufel befragen und mehr über diese Krankheit erfahren.","We are looking for a concoction to clear the mind of the sick. Then we could ask them about the causes and get to know a bit more about the illness.","","False","HLR_501_WHATDOYODO_08_02","",""
